"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","gene_name","go","ontology"
"ENSBTAG00000048525",1.07827724141717,2.45233417965,1.97581282192954,0.735056561801073,0.462305047558316,1,"LOC101910047","zinc finger protein 551",NA,NA
"ENSBTAG00000049887",1.75452914965394,-2.21751403343857,1.66693437199962,-0.730391102307204,0.465151155561053,1,"VPS9D1","VPS9 domain containing 1",NA,NA
"ENSBTAG00000029948",0.659920025240595,-2.73622749882558,2.37990956172044,-0.729535074253181,0.465674420926848,1,"OR2A62","olfactory receptor family 2 subfamily A member 62",NA,NA
"ENSBTAG00000045826",0.659920025240595,-2.73622749882558,2.37990956172044,-0.729535074253181,0.465674420926848,1,NA,NA,NA,NA
"ENSBTAG00000049677",3.05246317651231,-1.8718199491972,1.20161359968732,-0.725541013703627,0.468120193189212,1,"LOC516355","putative RNA-binding protein Luc7-like 2",NA,NA
"ENSBTAG00000042601",4.45415354449783,1.71597331815604,0.988641843424284,0.724198882454922,0.46894364456699,1,"ITGB4","integrin subunit beta 4",NA,NA
"ENSBTAG00000051065",1.22453565671074,-2.40371460723161,1.94248108902963,-0.722640037609237,0.469901063530374,1,"RHCG","Rh family C glycoprotein","GO:0015696","BP"
"ENSBTAG00000050936",0.627703862203712,2.88904847171977,2.61959754228125,0.721121638431036,0.470834678874083,1,"LDLRAD3","low density lipoprotein receptor class A domain containing 3",NA,NA
"ENSBTAG00000009348",0.627703862203712,2.88904847171977,2.61959754228125,0.721121638431036,0.470834678874083,1,"PPP1R14C","protein phosphatase 1 regulatory inhibitor subunit 14C",NA,NA
"ENSBTAG00000038337",1.79097092992212,-2.21005996179689,1.687628504147,-0.717017968601152,0.47336300954513,1,"LOC534155","immunoglobulin (CD79A) binding protein 1-like",NA,NA
"ENSBTAG00000052062",1.21220196431009,-2.42777092110684,2.00530518755926,-0.711996822211705,0.476466743835035,1,"MATN2","matrilin 2",NA,NA
"ENSBTAG00000020385",0.701264576706749,-2.81232295715248,2.54787288760472,-0.71130823125806,0.476893251949178,1,"DNAJB12","DnaJ heat shock protein family (Hsp40) member B12","GO:0005783","BP"
"ENSBTAG00000050286",0.701264576706749,-2.81232295715248,2.54787288760472,-0.71130823125806,0.476893251949178,1,"SAMD10","sterile alpha motif domain containing 10",NA,NA
"ENSBTAG00000052475",2.06209379296567,-2.11342786645614,1.57143092882176,-0.708543942997848,0.478607533644386,1,"FHL3","four and a half LIM domains 3","GO:0046872","BP"
"ENSBTAG00000050600",0.611793803659183,2.86102352600096,2.64007484961287,0.704913168001221,0.480864274944254,1,"SLC25A22","solute carrier family 25 member 22","GO:0005347","BP"
"ENSBTAG00000014466",0.611793803659183,2.86102352600096,2.64007484961287,0.704913168001221,0.480864274944254,1,"CDH2","cadherin 2","GO:0005509","BP"
"ENSBTAG00000048667",0.611793803659183,2.86102352600096,2.64007484961287,0.704913168001221,0.480864274944254,1,"KIAA2012","KIAA2012",NA,NA
"ENSBTAG00000050668",1.07263666202731,2.39040280429142,1.97291145855734,0.704746681996629,0.480967894625435,1,NA,NA,NA,NA
"ENSBTAG00000050418",1.07263666202731,2.39040280429142,1.97291145855734,0.704746681996629,0.480967894625435,1,"ACTN3","actinin alpha 3","GO:0005509","BP"
"ENSBTAG00000029772",1.6641510424719,2.18451062924045,1.68576499743421,0.702654658889771,0.482270990440961,1,NA,NA,NA,NA
"ENSBTAG00000050071",1.18119057722979,2.58173765949239,2.2599722450433,0.699892515477367,0.483994431901228,1,"KAT2B","lysine acetyltransferase 2B",NA,NA
"ENSBTAG00000052148",1.13210695972706,-2.35850739862148,1.94156277253838,-0.699697902038666,0.48411598694616,1,"SGK3","serum/glucocorticoid regulated kinase family, member 3",NA,NA
"ENSBTAG00000053797",1.74962637845597,-2.1786656333907,1.68599785723583,-0.699090825253541,0.484495271863711,1,"LPAR2","lysophosphatidic acid receptor 2",NA,NA
"ENSBTAG00000055042",1.67805207810473,2.26245106971238,1.81011238841754,0.697443472455354,0.485525303708089,1,"TM4SF18","transmembrane 4 L six family member 18",NA,NA
"ENSBTAG00000051320",24.0008487209071,1.39012971286374,0.559678454121073,0.697060446031302,0.485764966397983,1,"IL7R","interleukin 7 receptor",NA,NA
"ENSBTAG00000017322",1.05672660348278,2.37295129792923,1.97817174672824,0.694050605161052,0.487650473714745,1,"RPS23","ribosomal protein S23","GO:0002181","BP"
"ENSBTAG00000015461",1.96708678601884,2.19587232216149,1.73292280222385,0.690089783934307,0.490137727275112,1,"CPO","carboxypeptidase O","GO:0008270","CC"
"ENSBTAG00000042680",1.01538205201662,2.37291107776935,1.99666989114265,0.687600431027517,0.491704436713123,1,"GTF2B","general transcription factor IIB","GO:0000979","BP"
"ENSBTAG00000048723",0.61857547377444,-2.66372833130289,2.42055475053815,-0.68733348457952,0.491872602665858,1,"ETS1","ETS proto-oncogene 1, transcription factor",NA,NA
"ENSBTAG00000042683",0.61857547377444,-2.66372833130289,2.42055475053815,-0.68733348457952,0.491872602665858,1,"RFLNA","refilin A",NA,NA
"ENSBTAG00000030019",0.61857547377444,-2.66372833130289,2.42055475053815,-0.68733348457952,0.491872602665858,1,"SAMD14","sterile alpha motif domain containing 14",NA,NA
"ENSBTAG00000004565",16.2247493057075,1.44373808708842,0.645927947754837,0.686977686336061,0.492096789791086,1,"LOC112442484","small nucleolar RNA Z195/SNORD33/SNORD32 family",NA,NA
"ENSBTAG00000054157",1.01128303735512,2.37290703716754,1.99856056655903,0.686947926492569,0.492115543839594,1,"ERICH4","glutamate rich 4",NA,NA
"ENSBTAG00000044587",1.15365759766145,-2.30755104739763,1.90654236939035,-0.685823230781777,0.492824585182891,1,"FBXO15","F-box protein 15",NA,NA
"ENSBTAG00000053667",7.45212439324062,-1.50881709082668,0.742172444123019,-0.685577987778728,0.492979266278752,1,NA,NA,NA,NA
"ENSBTAG00000052398",1.13774753911693,-2.30760630951795,1.91256822023709,-0.683691329638354,0.494170099615366,1,"STMN1","stathmin 1","GO:0005874","CC"
"ENSBTAG00000055108",0.614476459112936,-2.6558883730517,2.42482164484017,-0.682890791813617,0.494675852954817,1,"EHBP1","EH domain binding protein 1",NA,NA
"ENSBTAG00000020364",0.614476459112936,-2.6558883730517,2.42482164484017,-0.682890791813617,0.494675852954817,1,"MRPS15","mitochondrial ribosomal protein S15","GO:0003735","BP"
"ENSBTAG00000000278",0.614476459112936,-2.6558883730517,2.42482164484017,-0.682890791813617,0.494675852954817,1,"YKT6","YKT6 v-SNARE homolog","GO:0000139","BP"
"ENSBTAG00000043786",0.614476459112936,-2.6558883730517,2.42482164484017,-0.682890791813617,0.494675852954817,1,"STOX2","storkhead box 2",NA,NA
"ENSBTAG00000054770",0.614476459112936,-2.6558883730517,2.42482164484017,-0.682890791813617,0.494675852954817,1,"EHD3","EH domain containing 3",NA,NA
"ENSBTAG00000045360",0.614476459112936,-2.6558883730517,2.42482164484017,-0.682890791813617,0.494675852954817,1,"LOC112448617","small nucleolar RNA SNORA26",NA,NA
"ENSBTAG00000021775",0.664019039902099,-2.74702546017924,2.56105353080754,-0.682151091011509,0.495143417311406,1,"MIR33B","microRNA mir-33b",NA,NA
"ENSBTAG00000042215",0.664019039902099,-2.74702546017924,2.56105353080754,-0.682151091011509,0.495143417311406,1,"FRG1","FSHD region gene 1",NA,NA
"ENSBTAG00000010334",1.79251249465049,-2.07251707883669,1.57971720211736,-0.678929796674462,0.497182344974281,1,"TMEM47","transmembrane protein 47","GO:0005886","CC"
"ENSBTAG00000002257",2.82000297737375,1.81342571945227,1.20291563087478,0.676211779591502,0.498906194687651,1,NA,NA,NA,NA
"ENSBTAG00000054259",3.15873048220886,-1.78033916744191,1.15505441787149,-0.675586496504557,0.499303217325917,1,NA,NA,NA,NA
"ENSBTAG00000048855",0.655821010579091,-2.73158980568669,2.57026954535005,-0.67369969380035,0.500502256585682,1,NA,NA,NA,NA
"ENSBTAG00000054296",0.655821010579091,-2.73158980568669,2.57026954535005,-0.67369969380035,0.500502256585682,1,NA,NA,NA,NA
"ENSBTAG00000048687",1.0907624082609,-2.31289487775089,1.95350110384753,-0.672072759603294,0.501537377280261,1,NA,NA,NA,NA
"ENSBTAG00000008807",1.09190069045577,2.41983652659817,2.1227627436449,0.668862561701189,0.503583154050219,1,"XKR8","XK related 8",NA,NA
"ENSBTAG00000053659",2.27625866492956,-1.95918103237526,1.43577942340555,-0.668055981816599,0.504097858409906,1,"MIR6518","microRNA mir-6518",NA,NA
"ENSBTAG00000049259",1.0825643789379,-2.30303577316482,1.95592363788879,-0.666199716555044,0.505283454086968,1,"ZDHHC8","zinc finger DHHC-type palmitoyltransferase 8",NA,NA
"ENSBTAG00000052759",2.52246968356911,-1.87918847597448,1.31981558951554,-0.666144939458701,0.505318462486475,1,"ATL1","atlastin GTPase 1","GO:0000137","BP"
"ENSBTAG00000017105",1.65873924620065,-2.10579039172138,1.66539149481181,-0.663982249919163,0.506701671747192,1,"LOC112442840","small nucleolar RNA SNORD10",NA,NA
"ENSBTAG00000053930",1.13620597438856,-2.36695919238928,2.06014261168339,-0.663526488232919,0.506993420724648,1,"ATXN7","ataxin 7",NA,NA
"ENSBTAG00000053599",0.605604797247877,2.77336594308428,2.67833956747231,0.662113932311389,0.507898207526489,1,"SPDL1","spindle apparatus coiled-coil protein 1","GO:0000132","BP"
"ENSBTAG00000022947",0.605604797247877,2.77336594308428,2.67833956747231,0.662113932311389,0.507898207526489,1,NA,NA,NA,NA
"ENSBTAG00000052793",0.605604797247877,2.77336594308428,2.67833956747231,0.662113932311389,0.507898207526489,1,"RUNDC3B","RUN domain containing 3B",NA,NA
"ENSBTAG00000030932",1.65464023153915,-2.10250194640306,1.66584322827104,-0.661828152669165,0.508081361438209,1,"IFI44L","interferon induced protein 44 like",NA,NA
"ENSBTAG00000052914",1.75526695784584,-2.04628100789705,1.58275994592148,-0.661048449319906,0.508581243325938,1,"SMIM12","small integral membrane protein 12","GO:0016021","CC"
"ENSBTAG00000053022",2.99533593696401,1.84094198684888,1.27863058376339,0.657689560634262,0.510737631779814,1,"RASSF5","Ras association domain family member 5",NA,NA
"ENSBTAG00000011824",4.60586181596011,-1.6458523784149,0.985996538690055,-0.655024995597798,0.512451661006316,1,"CGAS","cyclic GMP-AMP synthase","GO:0002218","BP"
"ENSBTAG00000051166",1.1123130461953,-2.26155621664866,1.93942280371118,-0.650480243005603,0.515382059602473,1,"MICALL1","MICAL like 1","GO:0005515","BP"
"ENSBTAG00000050253",1.1123130461953,-2.26155621664866,1.93942280371118,-0.650480243005603,0.515382059602473,1,"TAF10","TATA-box binding protein associated factor 10",NA,NA
"ENSBTAG00000003260",1.09640298765077,-2.26145093872156,1.94589201316369,-0.648263588209429,0.516814480284043,1,"TIMM10","translocase of inner mitochondrial membrane 10","GO:0042719","BP"
"ENSBTAG00000046622",0.589694738703348,2.7431364484687,2.69992132364422,0.645624905142014,0.518522304213253,1,"HEBP2","heme binding protein 2",NA,NA
"ENSBTAG00000049355",0.589694738703348,2.7431364484687,2.69992132364422,0.645624905142014,0.518522304213253,1,NA,NA,NA,NA
"ENSBTAG00000054401",1.09230397298927,-2.25643746602917,1.94708972440395,-0.645289968038731,0.518739292582943,1,"NUDT15","nudix hydrolase 15",NA,NA
"ENSBTAG00000008542",0.960198891837595,2.30767620672365,2.04039084495038,0.640894958904528,0.521590931325832,1,"UBASH3B","ubiquitin associated and SH3 domain containing B",NA,NA
"ENSBTAG00000016768",1.70982339171818,-2.01336763791551,1.58669459468667,-0.638665841119615,0.523040338953026,1,"PARD6A","par-6 family cell polarity regulator alpha",NA,NA
"ENSBTAG00000051430",1.04121982747174,-2.25604426989238,1.96903903506088,-0.637897089660059,0.523540672382922,1,"MCM9","minichromosome maintenance 9 homologous recombination repair factor","GO:0000724","BP"
"ENSBTAG00000021995",0.538610593185823,2.63206309197285,2.56248251143165,0.636907016805756,0.524185411951105,1,NA,NA,NA,NA
"ENSBTAG00000009501",0.538610593185823,2.63206309197285,2.56248251143165,0.636907016805756,0.524185411951105,1,"CDC42BPA","CDC42 binding protein kinase alpha",NA,NA
"ENSBTAG00000013334",0.538610593185823,2.63206309197285,2.56248251143165,0.636907016805756,0.524185411951105,1,"LOC112448593","U6 spliceosomal RNA",NA,NA
"ENSBTAG00000044786",2.23901312812491,-1.9459857748746,1.48797534620955,-0.635753661701713,0.524936994402989,1,"LOC785479","non-histone chromosomal protein HMG-14",NA,NA
"ENSBTAG00000052910",1.71392240637968,-2.01707171012925,1.60089610714135,-0.635314000447784,0.525223644291468,1,"STRC","stereocilin",NA,NA
"ENSBTAG00000044539",0.622674488435945,-2.67157227194898,2.6367467215352,-0.633952536395207,0.526111797994925,1,"RBM18","RNA binding motif protein 18",NA,NA
"ENSBTAG00000030073",0.622674488435945,-2.67157227194898,2.6367467215352,-0.633952536395207,0.526111797994925,1,"MRPS2","mitochondrial ribosomal protein S2","GO:0003735","BP"
"ENSBTAG00000051753",1.10411501687229,-2.25090898662531,1.97340510998132,-0.633883524623668,0.52615683838771,1,"REPIN1","replication initiator 1","GO:0003677","BP"
"ENSBTAG00000030993",1.04941785679475,-2.26574470922633,1.9982404902634,-0.633429617402802,0.52645312910788,1,"DDRGK1","DDRGK domain containing 1","GO:0005783","BP"
"ENSBTAG00000008351",1.08820495832776,-2.25078061911204,1.98005311536874,-0.631690437697737,0.527589177644997,1,"LOC112441687","U6 spliceosomal RNA",NA,NA
"ENSBTAG00000005189",3.9727289576177,-1.66479095109382,1.05449137322297,-0.630437543611134,0.528408353804194,1,NA,NA,NA,NA
"ENSBTAG00000051992",3.74046179981216,1.64708945518334,1.02777526982316,0.629602087326616,0.528954957573838,1,"TTC12","tetratricopeptide repeat domain 12",NA,NA
"ENSBTAG00000001326",1.70162536239517,-2.00733382410384,1.60196333888309,-0.628812033118162,0.529472121259311,1,"IL1B","interleukin 1 beta","GO:0001660","BP"
"ENSBTAG00000029989",2.27059673509103,1.85276663775599,1.3682092799911,0.623272075571321,0.533105744834864,1,NA,NA,NA,NA
"ENSBTAG00000006779",2.39023799984764,-1.80907209322713,1.30542472995338,-0.619776900699611,0.535404678518345,1,"LDHD","lactate dehydrogenase D",NA,NA
"ENSBTAG00000032382",0.621514855792406,2.81192536317435,2.92830274195017,0.618762991004017,0.536072506154555,1,NA,NA,NA,NA
"ENSBTAG00000053895",0.621514855792406,2.81192536317435,2.92830274195017,0.618762991004017,0.536072506154555,1,"PHLDB2","pleckstrin homology like domain family B member 2",NA,NA
"ENSBTAG00000045571",0.621514855792406,2.81192536317435,2.92830274195017,0.618762991004017,0.536072506154555,1,NA,NA,NA,NA
"ENSBTAG00000053166",0.621514855792406,2.81192536317435,2.92830274195017,0.618762991004017,0.536072506154555,1,"GALNT11","polypeptide N-acetylgalactosaminyltransferase 11",NA,NA
"ENSBTAG00000037337",0.621514855792406,2.81192536317435,2.92830274195017,0.618762991004017,0.536072506154555,1,"RANBP6","RAN binding protein 6",NA,NA
"ENSBTAG00000049465",0.621514855792406,2.81192536317435,2.92830274195017,0.618762991004017,0.536072506154555,1,"NAIP","NLR family apoptosis inhibitory protein",NA,NA
"ENSBTAG00000001639",2.29371028820246,-1.84408808937271,1.36555099676412,-0.618130037891589,0.536489623229992,1,"RSPH6A","radial spoke head 6 homolog A",NA,NA
"ENSBTAG00000042707",0.976108950382124,2.32427884403688,2.1427060739456,0.618040365003649,0.536548731004244,1,"CHML","CHM like Rab escort protein",NA,NA
"ENSBTAG00000050160",2.87402081854285,-1.76142246686448,1.23667010952306,-0.615703784704664,0.538090038959955,1,"SLC36A4","solute carrier family 36 member 4",NA,NA
"ENSBTAG00000053717",2.38203997052463,-1.80399501937941,1.31441788042233,-0.61167383018335,0.540753579692671,1,"HADHA","hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha",NA,NA
"ENSBTAG00000043953",1.53503962704194,2.06019451927995,1.74141669262885,0.608811506038497,0.542649386130747,1,NA,NA,NA,NA
"ENSBTAG00000050230",2.8534890968192,-1.7611330236848,1.2559472232996,-0.606023095210298,0.544499417124431,1,"SEPTIN8","septin 8","GO:0005525","BP"
"ENSBTAG00000046291",0.554520651730352,2.66602549354032,2.75096805344432,0.60561426420579,0.544770928051433,1,NA,NA,NA,NA
"ENSBTAG00000047646",0.554520651730352,2.66602549354032,2.75096805344432,0.60561426420579,0.544770928051433,1,"F8A1","coagulation factor VIII associated 1",NA,NA
"ENSBTAG00000052848",0.554520651730352,2.66602549354032,2.75096805344432,0.60561426420579,0.544770928051433,1,"FAM25A","family with sequence similarity 25 member A",NA,NA
"ENSBTAG00000028696",0.554520651730352,2.66602549354032,2.75096805344432,0.60561426420579,0.544770928051433,1,"MFN1","mitofusin 1",NA,NA
"ENSBTAG00000026063",0.554520651730352,2.66602549354032,2.75096805344432,0.60561426420579,0.544770928051433,1,NA,NA,NA,NA
"ENSBTAG00000045203",2.49016356637857,-1.89040670193739,1.47629083590081,-0.603137728883944,0.546417069195479,1,"IQCB1","IQ motif containing B1",NA,NA
"ENSBTAG00000030539",1.60019487955202,-2.0206874600257,1.70708270310373,-0.597913304475484,0.549897782004003,1,"MMACHC","metabolism of cobalamin associated C","GO:0005829","BP"
"ENSBTAG00000044474",0.94838784795457,2.28490429277955,2.15600281978399,0.595965961170815,0.551197966427752,1,"SRP19","signal recognition particle 19","GO:0005730","BP"
"ENSBTAG00000050409",2.61027671737366,-1.81332097845692,1.36775284024141,-0.594640314044871,0.552083926339626,1,"FAM126A","family with sequence similarity 126 member A",NA,NA
"ENSBTAG00000009260",0.573131907646781,-2.57495681794313,2.67647344581224,-0.588444776243678,0.556233790659656,1,NA,NA,NA,NA
"ENSBTAG00000019798",0.573131907646781,-2.57495681794313,2.67647344581224,-0.588444776243678,0.556233790659656,1,"LLPH","LLP homolog, long-term synaptic facilitation factor",NA,NA
"ENSBTAG00000030367",0.573131907646781,-2.57495681794313,2.67647344581224,-0.588444776243678,0.556233790659656,1,"METTL1","methyltransferase like 1","GO:0000049","BP"
"ENSBTAG00000052305",0.573131907646781,-2.57495681794313,2.67647344581224,-0.588444776243678,0.556233790659656,1,NA,NA,NA,NA
"ENSBTAG00000015912",0.573131907646781,-2.57495681794313,2.67647344581224,-0.588444776243678,0.556233790659656,1,"RAP1GAP","RAP1 GTPase activating protein",NA,NA
"ENSBTAG00000043029",0.577230922308286,-2.58308950884318,2.69733491323283,-0.586908767271251,0.557264981268003,1,"CC2D2A","coiled-coil and C2 domain containing 2A",NA,NA
"ENSBTAG00000002919",2.79952974493355,-1.72761632582707,1.24425244702605,-0.584781912678719,0.558694367742733,1,"SLC47A2","solute carrier family 47 member 2",NA,NA
"ENSBTAG00000052429",2.82034257467605,-1.74722669862378,1.27882014993743,-0.58430945012897,0.559012135342866,1,"MIR2439","microRNA mir-2439",NA,NA
"ENSBTAG00000051051",1.79860641836069,3.29366530098382,3.93562511727692,0.582795676070596,0.560030856116217,1,NA,NA,NA,NA
"ENSBTAG00000051503",0.560709658141658,2.74786417969084,3.01143563079507,0.580408945758993,0.561638873891668,1,"MIR584-2","microRNA mir-584-2",NA,NA
"ENSBTAG00000017458",0.560709658141658,2.74786417969084,3.01143563079507,0.580408945758993,0.561638873891668,1,"CALCR","calcitonin receptor",NA,NA
"ENSBTAG00000027396",3.78965257133601,1.67019141908627,1.15537183636126,0.580065566767641,0.561870403039821,1,NA,NA,NA,NA
